cbsa10,FIPS state,placefp14,county,2010 Tract,State Postal Code,cntyname,placefp,placenm,Place Name 2014,2010 CBSA Name,"Total Pop, 2010 census",cbsa10 to tract alloc factor
28140,29,38000,29095,3,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1393,0.001
28140,29,38000,29095,6,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4674,0.002
28140,29,38000,29095,7,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4094,0.002
28140,29,38000,29095,8,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3978,0.002
28140,29,38000,29095,9,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3052,0.001
28140,29,38000,29095,10,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3218,0.002
28140,29,38000,29095,11,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1709,0.001
28140,29,38000,29095,18,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2966,0.001
28140,29,38000,29095,19,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3346,0.002
28140,29,38000,29095,20,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2336,0.001
28140,29,38000,29095,21,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4280,0.002
28140,29,38000,29095,22,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2906,0.001
28140,29,38000,29095,23,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2159,0.001
28140,29,38000,29095,34,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3040,0.001
28140,29,38000,29095,37,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1008,0
28140,29,38000,29095,38,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1689,0.001
28140,29,38000,29095,43,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2168,0.001
28140,29,38000,29095,44,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",875,0
28140,29,38000,29095,46,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2501,0.001
28140,29,38000,29095,51,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1651,0.001
28140,29,38000,29095,52,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1192,0.001
28140,29,38000,29095,53,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1368,0.001
28140,29,38000,29095,54,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",903,0
28140,29,38000,29095,55,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",886,0
28140,29,38000,29095,56.01,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1556,0.001
28140,29,38000,29095,56.02,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1457,0.001
28140,29,38000,29095,57,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2187,0.001
28140,29,38000,29095,58.01,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1844,0.001
28140,29,38000,29095,60,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1346,0.001
28140,29,38000,29095,61,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2542,0.001
28140,29,38000,29095,63,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1676,0.001
28140,29,38000,29095,65,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1640,0.001
28140,29,38000,29095,66,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1735,0.001
28140,29,38000,29095,67,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1795,0.001
28140,29,38000,29095,69,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1213,0.001
28140,29,38000,29095,71,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2847,0.001
28140,29,38000,29095,72,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1892,0.001
28140,29,38000,29095,73,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2998,0.001
28140,29,38000,29095,74,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3538,0.002
28140,29,38000,29095,75,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2634,0.001
28140,29,38000,29095,76,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2205,0.001
28140,29,38000,29095,77,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1624,0.001
28140,29,38000,29095,78.02,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2191,0.001
28140,29,38000,29095,79,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3681,0.002
28140,29,38000,29095,80,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2933,0.001
28140,29,38000,29095,81,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2223,0.001
28140,29,38000,29095,82,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2765,0.001
28140,29,38000,29095,83,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2275,0.001
28140,29,38000,29095,84,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2751,0.001
28140,29,38000,29095,85,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3383,0.002
28140,29,38000,29095,86,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",5015,0.002
28140,29,38000,29095,87,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2501,0.001
28140,29,38000,29095,88,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3602,0.002
28140,29,38000,29095,89,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2139,0.001
28140,29,38000,29095,90,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4413,0.002
28140,29,38000,29095,91,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3690,0.002
28140,29,38000,29095,92,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2795,0.001
28140,29,38000,29095,93,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2316,0.001
28140,29,38000,29095,94,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4389,0.002
28140,29,38000,29095,95,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3145,0.002
28140,29,38000,29095,96,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1719,0.001
28140,29,38000,29095,97,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1473,0.001
28140,29,38000,29095,98,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3330,0.002
28140,29,38000,29095,99,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2187,0.001
28140,29,38000,29095,100.01,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1696,0.001
28140,29,38000,29095,100.02,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3516,0.002
28140,29,38000,29095,101.03,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2080,0.001
28140,29,38000,29095,101.05,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3384,0.002
28140,29,38000,29095,102.01,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1784,0.001
28140,29,38000,29095,102.03,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4251,0.002
28140,29,38000,29095,102.04,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4475,0.002
28140,29,38000,29095,105,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4912,0.002
28140,29,38000,29095,106,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3215,0.002
28140,29,38000,29095,107.02,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3523,0.002
28140,29,38000,29095,119,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",12,0
28140,29,38000,29095,128.02,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",311,0
28140,29,38000,29095,129.03,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3596,0.002
28140,29,38000,29095,129.04,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2291,0.001
28140,29,38000,29095,129.06,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4646,0.002
28140,29,38000,29095,130.03,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4932,0.002
28140,29,38000,29095,131,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2889,0.001
28140,29,38000,29095,132.03,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3985,0.002
28140,29,38000,29095,132.08,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3002,0.001
28140,29,38000,29095,132.1,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2685,0.001
28140,29,38000,29095,134.05,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2089,0.001
28140,29,38000,29095,134.07,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2576,0.001
28140,29,38000,29095,134.08,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",5592,0.003
28140,29,38000,29095,135.04,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",95,0
28140,29,38000,29095,142.03,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",5,0
28140,29,38000,29095,142.04,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",32,0
28140,29,38000,29095,143,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",5138,0.003
28140,29,38000,29095,144,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2239,0.001
28140,29,38000,29095,145.01,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",10,0
28140,29,38000,29095,145.02,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",22,0
28140,29,38000,29095,152,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1727,0.001
28140,29,38000,29095,153,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3149,0.002
28140,29,38000,29095,154,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3826,0.002
28140,29,38000,29095,155,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1408,0.001
28140,29,38000,29095,156,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",5,0
28140,29,38000,29095,157,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1886,0.001
28140,29,38000,29095,158,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1485,0.001
28140,29,38000,29095,159,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1683,0.001
28140,29,38000,29095,160,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1840,0.001
28140,29,38000,29095,161,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2046,0.001
28140,29,38000,29095,162,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1155,0.001
28140,29,38000,29095,163,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2450,0.001
28140,29,38000,29095,164,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1873,0.001
28140,29,38000,29095,165,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1931,0.001
28140,29,38000,29095,166,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1771,0.001
28140,29,38000,29095,167,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3368,0.002
28140,29,38000,29095,168,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3556,0.002
28140,29,38000,29095,169,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2367,0.001
28140,29,38000,29095,170,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2325,0.001
28140,29,38000,29095,171,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3856,0.002
28140,29,38000,29095,172,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4591,0.002
28140,29,38000,29095,173,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3281,0.002
28140,29,38000,29095,174,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2708,0.001
28140,29,38000,29095,175,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2028,0.001
28140,29,38000,29095,176,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4924,0.002
28140,29,38000,29095,178,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2933,0.001
28140,29,38000,29095,181,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",181,0
28140,29,38000,29095,182,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",72,0
28140,29,38000,29095,9801.01,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",8,0
28140,29,38000,29095,9883,MO,Jackson MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",46,0
28140,29,38000,29165,300.01,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",7735,0.004
28140,29,38000,29165,301.01,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",428,0
28140,29,38000,29165,301.02,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",3047,0.001
28140,29,38000,29165,301.03,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2220,0.001
28140,29,38000,29165,302.01,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1817,0.001
28140,29,38000,29165,302.05,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",6689,0.003
28140,29,38000,29165,302.07,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4151,0.002
28140,29,38000,29165,302.08,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",38,0
28140,29,38000,29165,302.09,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",7499,0.004
28140,29,38000,29165,302.1,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",1720,0.001
28140,29,38000,29165,302.11,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",2899,0.001
28140,29,38000,29165,303.05,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",8,0
28140,29,38000,29165,303.06,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",28,0
28140,29,38000,29165,303.07,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",11,0
28140,29,38000,29165,303.08,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",5009,0.002
28140,29,38000,29165,306,MO,Platte MO, , ,"Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",377,0
28140,29,53102,29047,221,MO,Clay MO, , ,"North Kansas City city, MO","Kansas City, MO-KS Metropolitan Statistical Area",4208,0.002
33100,12,45000,12086,10.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",364,0
33100,12,45000,12086,10.04,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",347,0
33100,12,45000,12086,10.06,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",7,0
33100,12,45000,12086,13.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4544,0.001
33100,12,45000,12086,13.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5527,0.001
33100,12,45000,12086,14.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4703,0.001
33100,12,45000,12086,14.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4853,0.001
33100,12,45000,12086,15.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3479,0.001
33100,12,45000,12086,15.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",71,0
33100,12,45000,12086,17.03,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",458,0
33100,12,45000,12086,18.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",592,0
33100,12,45000,12086,18.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2176,0
33100,12,45000,12086,19.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4010,0.001
33100,12,45000,12086,19.03,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2815,0.001
33100,12,45000,12086,19.04,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3932,0.001
33100,12,45000,12086,20.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3781,0.001
33100,12,45000,12086,20.03,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3336,0.001
33100,12,45000,12086,20.04,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2909,0.001
33100,12,45000,12086,21,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2453,0
33100,12,45000,12086,22.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3573,0.001
33100,12,45000,12086,22.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5485,0.001
33100,12,45000,12086,23,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4963,0.001
33100,12,45000,12086,24.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5323,0.001
33100,12,45000,12086,24.03,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4129,0.001
33100,12,45000,12086,24.04,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5160,0.001
33100,12,45000,12086,25.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5388,0.001
33100,12,45000,12086,25.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3421,0.001
33100,12,45000,12086,26,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5647,0.001
33100,12,45000,12086,27.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2553,0
33100,12,45000,12086,27.03,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",6368,0.001
33100,12,45000,12086,27.05,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2642,0
33100,12,45000,12086,27.06,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3442,0.001
33100,12,45000,12086,28,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1630,0
33100,12,45000,12086,29,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5752,0.001
33100,12,45000,12086,30.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2705,0
33100,12,45000,12086,30.03,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",6315,0.001
33100,12,45000,12086,30.04,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4450,0.001
33100,12,45000,12086,31,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4416,0.001
33100,12,45000,12086,34,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",2320,0
33100,12,45000,12086,36.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3027,0.001
33100,12,45000,12086,36.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",6942,0.001
33100,12,45000,12086,37.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",4655,0.001
33100,12,45000,12086,37.03,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1258,0
33100,12,45000,12086,37.04,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1178,0
33100,12,45000,12086,37.05,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1069,0
33100,12,45000,12086,37.06,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1622,0
33100,12,45000,12086,37.07,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",826,0
33100,12,45000,12086,49.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3190,0.001
33100,12,45000,12086,49.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",6377,0.001
33100,12,45000,12086,50.01,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",6893,0.001
33100,12,45000,12086,50.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",5344,0.001
33100,12,45000,12086,51.02,FL,Miami-Dade FL, , ,"Miami city, FL","Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",3412,0.001
